3.73  0.023994  0.023993  1.50283e-06 
3.74  0.023756  0.023754  1.49187e-06 
3.75  0.023519  0.023518  1.48097e-06 
3.76  0.023285  0.023284  1.47015e-06 
3.77  0.023054  0.023052  1.45939e-06 
3.78  0.022824  0.022823  1.4487e-06 
3.79  0.022597  0.022596  1.43808e-06 
3.80  0.022372  0.022371  1.42753e-06 
3.81  0.022150  0.022148  1.41704e-06 
3.82  0.021929  0.021928  1.40663e-06 
3.83  0.021711  0.021710  1.39628e-06 
3.84  0.021495  0.021494  1.38599e-06 
3.85  0.021281  0.021280  1.37578e-06 
3.86  0.021069  0.021068  1.36562e-06 
3.87  0.020860  0.020858  1.35554e-06 
3.88  0.020652  0.020651  1.34552e-06 
3.89  0.020447  0.020445  1.33556e-06 
3.90  0.020243  0.020242  1.32568e-06 
3.91  0.020042  0.020041  1.31585e-06 
3.92  0.019842  0.019841  1.30609e-06 
3.93  0.019645  0.019644  1.29639e-06 
3.94  0.019450  0.019448  1.28676e-06 
3.95  0.019256  0.019255  1.27719e-06 
3.96  0.019064  0.019063  1.26768e-06 
3.97  0.018875  0.018873  1.25824e-06 
3.98  0.018687  0.018686  1.24886e-06 
3.99  0.018501  0.018500  1.23954e-06 
4.00  0.018317  0.018316  1.23028e-06 
4.01  0.018135  0.018133  1.22108e-06 
4.02  0.017954  0.017953  1.21195e-06 
4.03  0.017776  0.017774  1.20287e-06 
4.04  0.017599  0.017597  1.19386e-06 
4.05  0.017424  0.017422  1.18491e-06 
4.06  0.017250  0.017249  1.17601e-06 
4.07  0.017079  0.017077  1.16718e-06 
4.08  0.016909  0.016907  1.1584e-06 
4.09  0.016740  0.016739  1.14969e-06 
4.10  0.016574  0.016573  1.14103e-06 
4.11  0.016409  0.016408  1.13243e-06 
4.12  0.016246  0.016245  1.12389e-06 
4.13  0.016084  0.016083  1.11541e-06 
4.14  0.015924  0.015923  1.10699e-06 
4.15  0.015766  0.015764  1.09862e-06 
4.16  0.015609  0.015608  1.09031e-06 
4.17  0.015453  0.015452  1.08206e-06 
4.18  0.015300  0.015299  1.07386e-06 
4.19  0.015147  0.015146  1.06572e-06 
4.20  0.014997  0.014996  1.05763e-06 
4.21  0.014847  0.014846  1.0496e-06 
4.22  0.014700  0.014699  1.04163e-06 
4.23  0.014553  0.014552  1.03371e-06 
4.24  0.014409  0.014408  1.02584e-06 
4.25  0.014265  0.014264  1.01803e-06 
4.26  0.014123  0.014122  1.01027e-06 
4.27  0.013983  0.013982  1.00257e-06 
4.28  0.013844  0.013843  9.94914e-07 
4.29  0.013706  0.013705  9.87316e-07 
4.30  0.013570  0.013569  9.79771e-07 
4.31  0.013435  0.013434  9.72278e-07 
4.32  0.013301  0.013300  9.64837e-07 
4.33  0.013169  0.013168  9.57448e-07 
4.34  0.013037  0.013037  9.50111e-07 
4.35  0.012908  0.012907  9.42824e-07 
4.36  0.012779  0.012778  9.35589e-07 
4.37  0.012652  0.012651  9.28404e-07 
4.38  0.012526  0.012525  9.2127e-07 
4.39  0.012402  0.012401  9.14186e-07 
4.40  0.012278  0.012277  9.07151e-07 
4.41  0.012156  0.012155  9.00166e-07 
4.42  0.012035  0.012034  8.9323e-07 
4.43  0.011915  0.011914  8.86343e-07 
4.44  0.011797  0.011796  8.79505e-07 
4.45  0.011679  0.011679  8.72715e-07 
4.46  0.011563  0.011562  8.65973e-07 
4.47  0.011448  0.011447  8.59279e-07 
4.48  0.011334  0.011333  8.52632e-07 
4.49  0.011221  0.011221  8.46033e-07 
4.50  0.011110  0.011109  8.3948e-07 
4.51  0.010999  0.010998  8.32974e-07 
4.52  0.010890  0.010889  8.26515e-07 
4.53  0.010781  0.010781  8.20101e-07 
4.54  0.010674  0.010673  8.13733e-07 
4.55  0.010568  0.010567  8.07411e-07 
4.56  0.010463  0.010462  8.01134e-07 
4.57  0.010359  0.010358  7.94902e-07 
4.58  0.010256  0.010255  7.88715e-07 
4.59  0.010154  0.010153  7.82572e-07 
4.60  0.010053  0.010052  7.76474e-07 
4.61  0.009953  0.009952  7.70419e-07 
4.62  0.009854  0.009853  7.64408e-07 
4.63  0.009756  0.009755  7.5844e-07 
4.64  0.009658  0.009658  7.52515e-07 
4.65  0.009562  0.009562  7.46633e-07 
4.66  0.009467  0.009466  7.40794e-07 
4.67  0.009373  0.009372  7.34997e-07 
4.68  0.009280  0.009279  7.29242e-07 
4.69  0.009187  0.009187  7.23528e-07 
4.70  0.009096  0.009095  7.17857e-07 
4.71  0.009005  0.009005  7.12226e-07 
4.72  0.008916  0.008915  7.06636e-07 
4.73  0.008827  0.008826  7.01088e-07 
4.74  0.008739  0.008739  6.95579e-07 
4.75  0.008652  0.008652  6.90111e-07 
4.76  0.008566  0.008566  6.84683e-07 
4.77  0.008481  0.008480  6.79294e-07 
4.78  0.008397  0.008396  6.73945e-07 
4.79  0.008313  0.008312  6.68635e-07 
4.80  0.008230  0.008230  6.63364e-07 
4.81  0.008149  0.008148  6.58132e-07 
4.82  0.008067  0.008067  6.52938e-07 
4.83  0.007987  0.007987  6.47782e-07 
4.84  0.007908  0.007907  6.42665e-07 
4.85  0.007829  0.007828  6.37585e-07 
4.86  0.007751  0.007750  6.32542e-07 
4.87  0.007674  0.007673  6.27537e-07 
4.88  0.007598  0.007597  6.22569e-07 
4.89  0.007522  0.007521  6.17637e-07 
4.90  0.007447  0.007447  6.12742e-07 
4.91  0.007373  0.007372  6.07883e-07 
4.92  0.007300  0.007299  6.03061e-07 
4.93  0.007227  0.007227  5.98274e-07 
4.94  0.007155  0.007155  5.93522e-07 
4.95  0.007084  0.007083  5.88806e-07 
4.96  0.007014  0.007013  5.84125e-07 
4.97  0.006944  0.006943  5.79479e-07 
4.98  0.006875  0.006874  5.74867e-07 
4.99  0.006806  0.006806  5.7029e-07 

 
0.00  1.000000  1.000000  0 
0.10  0.905000  0.904837  0.000162582 
0.20  0.819025  0.818731  0.000294247 
0.30  0.741218  0.740818  0.000399404 
0.40  0.670802  0.670320  0.000481905 
0.50  0.607076  0.606531  0.000545106 
0.60  0.549404  0.548812  0.000591932 
0.70  0.497210  0.496585  0.000624925 
0.80  0.449975  0.449329  0.000646293 
0.90  0.407228  0.406570  0.000657948 
1.00  0.368541  0.367879  0.000661544 
1.10  0.333530  0.332871  0.000658508 
1.20  0.301844  0.301194  0.000650068 
1.30  0.273169  0.272532  0.00063728 
1.40  0.247218  0.246597  0.000621048 
1.50  0.223732  0.223130  0.00060214 
1.60  0.202478  0.201897  0.000581214 
1.70  0.183242  0.182684  0.000558823 
1.80  0.165834  0.165299  0.000535436 
1.90  0.150080  0.149569  0.000511444 
2.00  0.135822  0.135335  0.000487174 
2.10  0.122919  0.122456  0.000462896 
2.20  0.111242  0.110803  0.00043883 
2.30  0.100674  0.100259  0.000415156 
2.40  0.091110  0.090718  0.000392016 
2.50  0.082455  0.082085  0.000369524 
2.60  0.074621  0.074274  0.000347764 
2.70  0.067532  0.067206  0.000326802 
2.80  0.061117  0.060810  0.000306683 
2.90  0.055311  0.055023  0.000287434 
3.00  0.050056  0.049787  0.000269074 
3.10  0.045301  0.045049  0.000251606 
3.20  0.040997  0.040762  0.000235028 
3.30  0.037102  0.036883  0.000219327 
3.40  0.033578  0.033373  0.000204488 
3.50  0.030388  0.030197  0.000190487 
3.60  0.027501  0.027324  0.000177301 
3.70  0.024888  0.024724  0.000164899 
3.80  0.022524  0.022371  0.000153254 
3.90  0.020384  0.020242  0.000142332 
4.00  0.018448  0.018316  0.000132101 
4.10  0.016695  0.016573  0.000122529 
4.20  0.015109  0.014996  0.000113583 
4.30  0.013674  0.013569  0.000105231 
4.40  0.012375  0.012277  9.744e-05 
4.50  0.011199  0.011109  9.01793e-05 
4.60  0.010135  0.010052  8.34184e-05 
4.70  0.009172  0.009095  7.71279e-05 
4.80  0.008301  0.008230  7.12795e-05 
4.90  0.007512  0.007447  6.58459e-05 

 
0.00  1.000000  1.000000  0 
1.00  0.500000  0.367879  0.132121 
2.00  0.250000  0.135335  0.114665 
3.00  0.125000  0.049787  0.0752129 
4.00  0.062500  0.018316  0.0441844 

 
