75.8 400 100 
75.9 400 100 
76 400 100 
76.1 400 100 
76.2 400 100 
76.3 400 100 
76.4 400 100 
76.5 400 100 
76.6 400 100 
76.7 400 100 
76.8 400 100 
76.9 400 100 
77 400 100 
77.1 400 100 
77.2 400 100 
77.3 400 100 
77.4 400 100 
77.5 400 100 
77.6 400 100 
77.7 400 100 
77.8 400 100 
77.9 400 100 
78 400 100 
78.1 400 100 
78.2 400 100 
78.3 400 100 
78.4 400 100 
78.5 400 100 
78.6 400 100 
78.7 400 100 
78.8 400 100 
78.9 400 100 
79 400 100 
79.1 400 100 
79.2 400 100 
79.3 400 100 
79.4 400 100 
79.5 400 100 
79.6 400 100 
79.7 400 100 
79.8 400 100 
79.9 400 100 
80 400 100 
80.1 400 100 
80.2 400 100 
80.3 400 100 
80.4 400 100 
80.5 400 100 
80.6 400 100 
80.7 400 100 
80.8 400 100 
80.9 400 100 
81 400 100 
81.1 400 100 
81.2 400 100 
81.3 400 100 
81.4 400 100 
81.5 400 100 
81.6 400 100 
81.7 400 100 
81.8 400 100 
81.9 400 100 
82 400 100 
82.1 400 100 
82.2 400 100 
82.3 400 100 
82.4 400 100 
82.5 400 100 
82.6 400 100 
82.7 400 100 
82.8 400 100 
82.9 400 100 
83 400 100 
83.1 400 100 
83.2 400 100 
83.3 400 100 
83.4 400 100 
83.5 400 100 
83.6 400 100 
83.7 400 100 
83.8 400 100 
83.9 400 100 
84 400 100 
84.1 400 100 
84.2 400 100 
84.3 400 100 
84.4 400 100 
84.5 400 100 
84.6 400 100 
84.7 400 100 
84.8 400 100 
84.9 400 100 
85 400 100 
85.1 400 100 
85.2 400 100 
85.3 400 100 
85.4 400 100 
85.5 400 100 
85.6 400 100 
85.7 400 100 
85.8 400 100 
85.9 400 100 
86 400 100 
86.1 400 100 
86.2 400 100 
86.3 400 100 
86.4 400 100 
86.5 400 100 
86.6 400 100 
86.7 400 100 
86.8 400 100 
86.9 400 100 
87 400 100 
87.1 400 100 
87.2 400 100 
87.3 400 100 
87.4 400 100 
87.5 400 100 
87.6 400 100 
87.7 400 100 
87.8 400 100 
87.9 400 100 
88 400 100 
88.1 400 100 
88.2 400 100 
88.3 400 100 
88.4 400 100 
88.5 400 100 
88.6 400 100 
88.7 400 100 
88.8 400 100 
88.9 400 100 
89 400 100 
89.1 400 100 
89.2 400 100 
89.3 400 100 
89.4 400 100 
89.5 400 100 
89.6 400 100 
89.7 400 100 
89.8 400 100 
89.9 400 100 
90 400 100 
90.1 400 100 
90.2 400 100 
90.3 400 100 
90.4 400 100 
90.5 400 100 
90.6 400 100 
90.7 400 100 
90.8 400 100 
90.9 400 100 
91 400 100 
91.1 400 100 
91.2 400 100 
91.3 400 100 
91.4 400 100 
91.5 400 100 
91.6 400 100 
91.7 400 100 
91.8 400 100 
91.9 400 100 
92 400 100 
92.1 400 100 
92.2 400 100 
92.3 400 100 
92.4 400 100 
92.5 400 100 
92.6 400 100 
92.7 400 100 
92.8 400 100 
92.9 400 100 
93 400 100 
93.1 400 100 
93.2 400 100 
93.3 400 100 
93.4 400 100 
93.5 400 100 
93.6 400 100 
93.7 400 100 
93.8 400 100 
93.9 400 100 
94 400 100 
94.1 400 100 
94.2 400 100 
94.3 400 100 
94.4 400 100 
94.5 400 100 
94.6 400 100 
94.7 400 100 
94.8 400 100 
94.9 400 100 
95 400 100 
95.1 400 100 
95.2 400 100 
95.3 400 100 
95.4 400 100 
95.5 400 100 
95.6 400 100 
95.7 400 100 
95.8 400 100 
95.9 400 100 
96 400 100 
96.1 400 100 
96.2 400 100 
96.3 400 100 
96.4 400 100 
96.5 400 100 
96.6 400 100 
96.7 400 100 
96.8 400 100 
96.9 400 100 
97 400 100 
97.1 400 100 
97.2 400 100 
97.3 400 100 
97.4 400 100 
97.5 400 100 
97.6 400 100 
97.7 400 100 
97.8 400 100 
97.9 400 100 
98 400 100 
98.1 400 100 
98.2 400 100 
98.3 400 100 
98.4 400 100 
98.5 400 100 
98.6 400 100 
98.7 400 100 
98.8 400 100 
98.9 400 100 
99 400 100 
99.1 400 100 
99.2 400 100 
99.3 400 100 
99.4 400 100 
99.5 400 100 
99.6 400 100 
99.7 400 100 
99.8 400 100 
99.9 400 100 
