0.0157201 0.0215325 0.0272323 0.0327906 0.0381803 0.0433761 0.0483545 0.0530946 0.0575774 0.0617865 0.0657077 0.0693292 0.0726413 0.0756365 0.0783091 0.0806552 0.0826723 0.0843595 0.0857166 0.0867449 0.0874459 0.0878223 0.087877 0.0876132 0.0870349 0.0861462 0.0849514 0.0834557 0.0816643 0.0795831 0.0772188 0.0745785 0.0716704 0.0685035 0.0650879 0.0614346 0.0575559 0.053465 0.0491766 
0.0146434 0.0200577 0.025367 0.0305446 0.0355652 0.0404051 0.0450426 0.0494579 0.0536337 0.0575545 0.0612072 0.0645806 0.0676659 0.070456 0.0729455 0.0751309 0.0770099 0.0785814 0.0798457 0.0808035 0.0814565 0.0818071 0.081858 0.0816124 0.0810737 0.0802458 0.0791329 0.0777396 0.0760709 0.0741323 0.0719299 0.0694704 0.0667615 0.0638115 0.0606298 0.0572268 0.0536137 0.0498031 0.0458083 
0.0134779 0.0184612 0.023348 0.0281135 0.0327345 0.0371891 0.0414575 0.0455215 0.0493649 0.0529736 0.0563356 0.0594405 0.0622802 0.0648482 0.0671396 0.0691511 0.0708805 0.072327 0.0734906 0.0743722 0.0749733 0.075296 0.0753428 0.0751167 0.0746209 0.0738589 0.0728346 0.0715522 0.0700163 0.068232 0.0662048 0.0639412 0.0614479 0.0587327 0.0558042 0.052672 0.0493465 0.0458392 0.0421624 
0.0122272 0.0167481 0.0211815 0.0255048 0.0296969 0.0337382 0.0376105 0.0412974 0.0447842 0.048058 0.051108 0.0539248 0.0565011 0.0588308 0.0609096 0.0627344 0.0643033 0.0656156 0.0666712 0.067471 0.0680163 0.0683091 0.0683516 0.0681464 0.0676966 0.0670053 0.0660761 0.0649127 0.0635193 0.0619005 0.0600615 0.0580079 0.0557459 0.0532827 0.050626 0.0477844 0.0447675 0.0415856 0.03825 
0.0108962 0.014925 0.0188757 0.0227284 0.0264642 0.0300656 0.0335163 0.0368019 0.0399091 0.0428266 0.0455445 0.0480547 0.0503505 0.0524266 0.0542791 0.0559053 0.0573035 0.0584729 0.0594136 0.0601263 0.0606123 0.0608732 0.0609111 0.0607283 0.0603274 0.0597114 0.0588833 0.0578465 0.0566048 0.0551623 0.0535234 0.0516933 0.0496776 0.0474825 0.045115 0.0425828 0.0398943 0.0370588 0.0340862 
0.00949088 0.0130001 0.0164413 0.0197971 0.0230511 0.026188 0.0291937 0.0320555 0.0347619 0.0373032 0.0396706 0.041857 0.0438567 0.0456651 0.0472787 0.0486951 0.049913 0.0509316 0.051751 0.0523718 0.0527951 0.0530223 0.0530553 0.0528961 0.0525469 0.0520103 0.051289 0.050386 0.0493044 0.0480479 0.0466205 0.0450264 0.0432706 0.0413587 0.0392965 0.0370908 0.0347491 0.0322792 0.0296901 
0.00801873 0.0109836 0.013891 0.0167263 0.0194756 0.0221259 0.0246654 0.0270833 0.0293699 0.031517 0.0335172 0.0353645 0.037054 0.0385819 0.0399452 0.0411419 0.0421709 0.0430315 0.0437238 0.0442483 0.0446059 0.0447979 0.0448258 0.0446913 0.0443963 0.0439429 0.0433335 0.0425705 0.0416567 0.0405951 0.0393891 0.0380423 0.0365588 0.0349434 0.0332011 0.0313376 0.0293591 0.0272723 0.0250848 
0.00648845 0.00888752 0.0112401 0.0135343 0.0157589 0.0179034 0.0199583 0.0219148 0.023765 0.0255024 0.0271208 0.0286156 0.0299827 0.031219 0.0323222 0.0332905 0.0341231 0.0348195 0.0353797 0.0358041 0.0360934 0.0362488 0.0362714 0.0361625 0.0359238 0.035557 0.0350639 0.0344465 0.0337071 0.0328481 0.0318722 0.0307824 0.0295821 0.0282749 0.0268651 0.0253572 0.0237563 0.0220678 0.0202977 
0.00491002 0.00672547 0.00850573 0.0102418 0.0119252 0.0135481 0.0151031 0.0165836 0.0179838 0.0192984 0.0205232 0.0216544 0.0226889 0.0236244 0.0244592 0.025192 0.025822 0.026349 0.0267729 0.0270941 0.0273131 0.0274306 0.0274477 0.0273653 0.0271847 0.0269071 0.0265339 0.0260667 0.0255072 0.0248572 0.0241187 0.023294 0.0223857 0.0213965 0.0203297 0.0191886 0.0179771 0.0166994 0.0153599 
0.00329444 0.00451254 0.00570703 0.00687189 0.00800141 0.00909028 0.0101336 0.011127 0.0120665 0.0129486 0.0137703 0.0145293 0.0152234 0.0158511 0.0164112 0.0169029 0.0173257 0.0176792 0.0179637 0.0181792 0.0183261 0.018405 0.0184164 0.0183611 0.01824 0.0180537 0.0178033 0.0174899 0.0171144 0.0166783 0.0161828 0.0156294 0.01502 0.0143563 0.0136405 0.0128749 0.012062 0.0112047 0.0103059 
0.00165361 0.00226503 0.00286459 0.00344928 0.00401623 0.00456277 0.00508647 0.00558508 0.00605664 0.0064994 0.00691188 0.00729283 0.00764125 0.00795632 0.00823746 0.00848425 0.00869644 0.00887391 0.00901668 0.00912484 0.00919859 0.00923819 0.00924394 0.0092162 0.00915536 0.00906187 0.0089362 0.00877886 0.00859042 0.00837149 0.00812278 0.00784504 0.00753914 0.00720601 0.00684671 0.00646241 0.0060544 0.00562408 0.00517297 

0.000594249 0.000814658 0.00103173 0.00124458 0.00145235 0.00165419 0.0018493 0.00203689 0.00221623 0.0023866 0.00254734 0.00269784 0.00283751 0.00296584 0.00308236 0.00318662 0.00327828 0.003357 0.00342252 0.00347463 0.00351318 0.00353807 0.00354923 0.00354669 0.00353048 0.00350072 0.00345757 0.00340122 0.00333194 0.00325002 0.00315579 0.00304966 0.00293204 0.00280339 0.00266423 0.00251508 0.00235653 0.00218916 0.00201362 
0.00118467 0.00162406 0.00205681 0.00248114 0.00289534 0.00329773 0.00368668 0.00406066 0.00441817 0.00475781 0.00507826 0.00537828 0.00565674 0.00591257 0.00614484 0.00635271 0.00653542 0.00669235 0.00682298 0.00692687 0.00700372 0.00705333 0.00707559 0.00707051 0.0070382 0.00697888 0.00689285 0.00678052 0.0066424 0.00647908 0.00629125 0.00607966 0.00584517 0.00558871 0.00531128 0.00501395 0.00469786 0.00436422 0.00401427 
0.00176745 0.00242301 0.00306864 0.00370172 0.00431968 0.00492001 0.00550031 0.00605826 0.00659165 0.00709837 0.00757646 0.00802408 0.00843951 0.0088212 0.00916774 0.00947786 0.00975046 0.00998459 0.0101795 0.0103345 0.0104491 0.0105231 0.0105564 0.0105488 0.0105006 0.0104121 0.0102837 0.0101161 0.00991007 0.00966641 0.00938616 0.00907049 0.00872065 0.00833802 0.00792412 0.00748052 0.00700893 0.00651115 0.00598905 
0.00233886 0.00320635 0.00406071 0.00489846 0.0057162 0.00651062 0.00727853 0.00801686 0.00872268 0.00939323 0.0100259 0.0106182 0.011168 0.011673 0.0121316 0.012542 0.0129027 0.0132125 0.0134704 0.0136755 0.0138273 0.0139252 0.0139692 0.0139591 0.0138953 0.0137782 0.0136084 0.0133866 0.0131139 0.0127915 0.0124206 0.0120029 0.01154 0.0110337 0.0104859 0.00989892 0.00927487 0.00861616 0.00792527 
0.00289522 0.00396907 0.00502667 0.0060637 0.00707596 0.00805935 0.00900993 0.00992389 0.0107976 0.0116277 0.0124108 0.0131441 0.0138246 0.0144498 0.0150175 0.0155255 0.015972 0.0163555 0.0166748 0.0169287 0.0171165 0.0172377 0.0172921 0.0172797 0.0172007 0.0170558 0.0168455 0.016571 0.0162334 0.0158343 0.0153752 0.0148581 0.0142851 0.0136583 0.0129803 0.0122537 0.0114812 0.0106658 0.00981052 
0.00343299 0.0047063 0.00596033 0.00718999 0.00839027 0.00955632 0.0106835 0.0117672 0.0128032 0.0137874 0.014716 0.0155855 0.0163924 0.0171338 0.0178068 0.0184092 0.0189387 0.0193934 0.019772 0.020073 0.0202957 0.0204395 0.020504 0.0204893 0.0203957 0.0202238 0.0199745 0.0196489 0.0192487 0.0187754 0.0182311 0.0176179 0.0169384 0.0161953 0.0153913 0.0145297 0.0136137 0.0126468 0.0116328 
0.00394874 0.00541334 0.00685578 0.00827017 0.00965077 0.010992 0.0122885 0.013535 0.0147267 0.0158588 0.0169269 0.0179269 0.0188551 0.0197078 0.020482 0.0211749 0.0217839 0.022307 0.0227424 0.0230887 0.0233449 0.0235102 0.0235844 0.0235675 0.0234598 0.023262 0.0229753 0.0226009 0.0221405 0.0215961 0.02097 0.0202648 0.0194832 0.0186283 0.0177036 0.0167125 0.015659 0.0145468 0.0133804 
0.00443922 0.00608574 0.00770734 0.00929741 0.0108495 0.0123573 0.0138148 0.0152162 0.0165559 0.0178286 0.0190294 0.0201537 0.0211971 0.0221557 0.0230261 0.023805 0.0244897 0.0250778 0.0255672 0.0259566 0.0262445 0.0264304 0.0265138 0.0264948 0.0263737 0.0261514 0.0258291 0.0254082 0.0248906 0.0242786 0.0235747 0.0227819 0.0219032 0.0209422 0.0199026 0.0187884 0.017604 0.0163537 0.0150424 
0.00490134 0.00671926 0.00850967 0.0102653 0.0119789 0.0136437 0.015253 0.0168002 0.0182794 0.0196846 0.0210104 0.0222516 0.0234037 0.0244622 0.0254231 0.0262831 0.0270391 0.0276884 0.0282288 0.0286586 0.0289766 0.0291818 0.0292739 0.0292529 0.0291192 0.0288738 0.0285179 0.0280531 0.0274817 0.026806 0.0260288 0.0251534 0.0241833 0.0231222 0.0219744 0.0207443 0.0194365 0.0180561 0.0166083 
0.00533223 0.00730996 0.00925777 0.0111677 0.013032 0.0148432 0.0165939 0.0182772 0.0198863 0.0214151 0.0228574 0.0242078 0.0254611 0.0266127 0.0276581 0.0285937 0.0294161 0.0301225 0.0307104 0.0311781 0.031524 0.0317472 0.0318474 0.0318246 0.0316792 0.0314121 0.0310249 0.0305193 0.0298977 0.0291626 0.0283171 0.0273647 0.0263093 0.025155 0.0239062 0.022568 0.0211452 0.0196435 0.0180683 
0.00572922 0.0078542 0.00994702 0.0119992 0.0140023 0.0159483 0.0178293 0.0196379 0.0213669 0.0230094 0.0245592 0.0260101 0.0273568 0.028594 0.0297173 0.0307226 0.0316062 0.0323651 0.0329969 0.0334993 0.033871 0.0341109 0.0342185 0.034194 0.0340377 0.0337508 0.0333348 0.0327915 0.0321236 0.0313337 0.0304253 0.0294021 0.0282681 0.0270278 0.0256861 0.0242482 0.0227195 0.021106 0.0194136 
0.00608989 0.00834865 0.0105732 0.0127545 0.0148838 0.0169523 0.0189517 0.0208742 0.022712 0.024458 0.0261053 0.0276475 0.0290789 0.0303941 0.0315881 0.0326566 0.0335959 0.0344026 0.0350741 0.0356082 0.0360032 0.0362582 0.0363727 0.0363466 0.0361805 0.0358755 0.0354333 0.0348559 0.0341459 0.0333063 0.0323407 0.031253 0.0300476 0.0287293 0.0273031 0.0257747 0.0241498 0.0224346 0.0206357 
0.00641206 0.00879032 0.0111326 0.0134293 0.0156712 0.0178491 0.0199543 0.0219785 0.0239135 0.0257519 0.0274863 0.0291102 0.0306173 0.032002 0.0332592 0.0343843 0.0353732 0.0362226 0.0369297 0.037492 0.0379079 0.0381764 0.0382969 0.0382694 0.0380946 0.0377735 0.0373078 0.0366999 0.0359523 0.0350683 0.0340516 0.0329064 0.0316372 0.0302491 0.0287475 0.0271382 0.0254274 0.0236215 0.0217274 
0.00669383 0.0091766 0.0116218 0.0140194 0.0163598 0.0186334 0.0208312 0.0229443 0.0249644 0.0268835 0.0286942 0.0303894 0.0319628 0.0334083 0.0347207 0.0358953 0.0369277 0.0378144 0.0385525 0.0391395 0.0395737 0.039854 0.0399798 0.0399511 0.0397686 0.0394334 0.0389473 0.0383126 0.0375322 0.0366093 0.035548 0.0343524 0.0330275 0.0315784 0.0300108 0.0283308 0.0265448 0.0246595 0.0226822 
0.00693355 0.00950522 0.012038 0.0145215 0.0169457 0.0193007 0.0215772 0.023766 0.0258584 0.0278462 0.0297217 0.0314777 0.0331074 0.0346047 0.0359642 0.0371807 0.0382501 0.0391686 0.0399331 0.0405411 0.0409909 0.0412813 0.0414115 0.0413818 0.0411927 0.0408455 0.040342 0.0396846 0.0388762 0.0379204 0.036821 0.0355826 0.0342103 0.0327093 0.0310855 0.0293453 0.0274954 0.0255426 0.0234945 
0.00712985 0.00977433 0.0123788 0.0149326 0.0174254 0.0198472 0.0221881 0.0244388 0.0265905 0.0286346 0.0305632 0.0323689 0.0340447 0.0355844 0.0369824 0.0382334 0.039333 0.0402775 0.0410637 0.0416889 0.0421515 0.04245 0.042584 0.0425534 0.042359 0.0420019 0.0414842 0.0408082 0.0399769 0.038994 0.0378635 0.03659 0.0351788 0.0336353 0.0319656 0.0301762 0.0282738 0.0262658 0.0241596 
0.00728165 0.00998244 0.0126423 0.0152505 0.0177964 0.0202697 0.0226605 0.0249592 0.0271566 0.0292443 0.0312139 0.033058 0.0347696 0.0363421 0.0377697 0.0390474 0.0401705 0.0411351 0.0419379 0.0425765 0.0430489 0.0433538 0.0434906 0.0434594 0.0432608 0.0428962 0.0423674 0.041677 0.040828 0.0398242 0.0386696 0.0373691 0.0359278 0.0343514 0.0326462 0.0308186 0.0288758 0.026825 0.024674 
0.00738816 0.0101284 0.0128273 0.0154736 0.0180567 0.0205662 0.0229919 0.0253242 0.0275538 0.029672 0.0316705 0.0335416 0.0352781 0.0368736 0.0383222 0.0396185 0.040758 0.0417367 0.0425514 0.0431993 0.0436786 0.0439879 0.0441268 0.0440951 0.0438936 0.0435236 0.0429871 0.0422866 0.0414252 0.0404067 0.0392352 0.0379157 0.0364533 0.0348539 0.0331237 0.0312694 0.0292981 0.0272174 0.0250349 
0.00744887 0.0102117 0.0129327 0.0156008 0.0182051 0.0207352 0.0231809 0.0255323 0.0277803 0.0299158 0.0319307 0.0338172 0.035568 0.0371766 0.0386371 0.0399441 0.0410929 0.0420797 0.042901 0.0435543 0.0440375 0.0443494 0.0444894 0.0444574 0.0442543 0.0438813 0.0433404 0.0426341 0.0417656 0.0407387 0.0395576 0.0382272 0.0367528 0.0351403 0.0333959 0.0315264 0.0295389 0.027441 0.0252406 
0.00746356 0.0102318 0.0129582 0.0156315 0.018241 0.0207761 0.0232266 0.0255827 0.027835 0.0299748 0.0319937 0.0338839 0.0356382 0.0372499 0.0387133 0.0400228 0.041174 0.0421627 0.0429856 0.0436402 0.0441243 0.0444368 0.0445771 0.0445451 0.0443416 0.0439678 0.0434258 0.0427181 0.041848 0.040819 0.0396356 0.0383026 0.0368253 0.0352096 0.0334617 0.0315885 0.0295971 0.0274951 0.0252904 
0.00743229 0.0101889 0.0129039 0.015566 0.0181646 0.0206891 0.0231293 0.0254755 0.0277184 0.0298492 0.0318597 0.0337419 0.0354889 0.0370939 0.0385511 0.0398552 0.0410015 0.041986 0.0428055 0.0434573 0.0439395 0.0442507 0.0443903 0.0443585 0.0441558 0.0437836 0.0432439 0.0425392 0.0416727 0.040648 0.0394696 0.0381421 0.036671 0.0350621 0.0333216 0.0314562 0.0294731 0.0273799 0.0251844 
0.00735541 0.0100836 0.0127704 0.015405 0.0179767 0.020475 0.02289 0.025212 0.0274317 0.0295405 0.0315301 0.0333929 0.0351218 0.0367102 0.0381523 0.0394429 0.0405774 0.0415517 0.0423627 0.0430078 0.043485 0.043793 0.0439312 0.0438996 0.043699 0.0433307 0.0427966 0.0420992 0.0412416 0.0402276 0.0390613 0.0377476 0.0362917 0.0346994 0.0329769 0.0311308 0.0291683 0.0270967 0.0249239 
